,dr2_source_id,dr3_source_id,Cluster,plx_cluster,e_plx_cluster,SimbadName_cluster,skymapper_id,sdss_id,twomass_id,allwise_id,ra2000,dec2000,gmag,bpmag,dr2_bp_flux_over_error,rpmag,dr2_rp_flux_over_error,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_n_obs,gmag_edr3,bpmag_edr3,rpmag_edr3,r_lo_geo,r_med_geo,r_hi_geo,r_lo_photogeo,r_med_photogeo,r_hi_photogeo,objid_FUV,FUVmag,e_FUVmag,Fafl,objid_NUV,NUVmag,e_NUVmag,Nafl,psfMag_uSDSS,psfMagErr_uSDSS,psfMag_gSDSS,psfMagErr_gSDSS,psfMag_rSDSS,psfMagErr_rSDSS,psfMag_iSDSS,psfMagErr_iSDSS,psfMag_zSDSS,psfMagErr_zSDSS,u_flags,u_nimaflags,u_ngood,u_psf,e_u_psf,v_flags,v_nimaflags,v_ngood,v_psf,e_v_psf,g_flags,g_nimaflags,g_ngood,g_psf,e_g_psf,r_flags,r_nimaflags,r_ngood,r_psf,e_r_psf,i_flags,i_nimaflags,i_ngood,i_psf,e_i_psf,z_flags,z_nimaflags,z_ngood,z_psf,e_z_psf,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,ph_qual_2MASS,rd_flg,bl_flg,cc_flg,use_src,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,w4mpro,w4sigmpro,cc_flags_WISE,ext_flg_WISE,ph_qual_WISE,moon_lev_WISE,asassn_name,Mean Vmag_ASASSN,amplitude_ASASSN,period_ASASSN,Type_ASASSN,class_probability_ASASSN,feh,feh_err,logg,logg_err,teff,teff_err,rv,rv_err,alpha_m,alpha_m_err,snrg,nobs,rv_discrepancy_sig,rv_discrepancy,imputed_uncertainties_flag
377,3426369538310849536,3426369538310849536,NGC2168 ,1.1301,0.0013,NGC2168      ,-9223372036854775808,1237673741002736606,06091552+2453351 ,J060915.51+245335.1,92.31464459288539,24.89309586080748,16.554235,17.19098,51.347126,15.729508,114.70009,1.1405300160639502,0.07546028,1.0714229,4544.04343577623,3.5489206,233,16.54376,17.240297,15.742274,798.6431,852.7654,898.67645,837.3853,881.9076,943.1976,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,19.91991,0.04218201,17.61473,0.01112733,16.56173,0.009869391,16.10925,0.01067306,15.81632,0.01981276,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,14.701,0.031,14.081,0.037,13.96,0.038,AAA,222,111,000,1,13.831,0.03,13.889,0.041,11.77,,8.643,,0000,0,AAUU,1100,                            ,,,,        ,,-0.1130991983967936,0.055944995369377894,4.697406145624583,0.08526257413706692,4717.904719438878,51.83039532160463,-12.995270541082165,3.8004709850113074,,,21.1980423624447,2,6.319209773740222,47.46,False
378,3426373455321033344,3426373455321033344,NGC2168 ,1.1301,0.0013,NGC2168      ,-9223372036854775808,1237673741002670919,06085771+2455351 ,J060857.70+245535.0,92.24044510467652,24.926421889849575,13.283001,13.576884,626.37317,12.828919,465.59805,1.138839052391524,0.01873992,1.00917,92638.75473090136,31.37339,207,13.270385,13.559419,12.820038,832.9857,847.0715,862.08606,837.0039,849.062,863.3928,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,14.89234,0.02396705,,,,,,,13.18093,0.01137153,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.304,0.021,12.06,0.02,11.991,0.02,AAA,222,111,000,1,12.004,0.024,12.031,0.023,12.001,0.392,8.542,,0000,0,AACU,1100,                            ,,,,        ,,-0.001,0.040999999999999995,4.099,0.055999999999999994,6880.26,42.47,-11.57,5.23,0.057672,0.03323,34.37,1,0.0,0.0,False
379,3426377887727024256,3426377887727024256,NGC2168 ,1.1301,0.0013,NGC2168      ,-9223372036854775808,1237673741002604758,06075739+2450459 ,                   ,91.98916210647243,24.84610216486554,15.346088,15.836477,253.0988,14.6893015,203.41286,1.130469695685552,0.032868437,0.9764754,13913.846082139713,7.362473,224,15.328749,15.809188,14.68211,831.6682,853.3455,876.34045,829.9569,854.24963,880.56445,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,17.58235,0.02477879,16.16001,0.0285692,,,15.00677,0.007923243,14.84541,0.01976846,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.926,0.026,13.525,0.028,13.416,0.031,AAA,222,111,000,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,,-0.08199999999999999,0.036000000000000004,4.533,0.052000000000000005,5574.8,38.27,-15.670000000000002,4.99,0.062279999999999995,0.032353,37.41,1,0.0,0.0,False
380,3426383415346764416,3426383415346764416,NGC2168 ,1.1301,0.0013,NGC2168      ,-9223372036854775808,1237673758181557105,06072027+2458291 ,J060720.27+245829.1,91.83447343390436,24.974769087596975,12.746879,13.038893,392.3039,12.302252,775.01013,1.1208345284393821,0.018485954,0.96207654,151307.03511954297,40.233444,224,12.73772,13.022183,12.291172,855.42957,866.5754,880.63464,856.51654,872.2788,889.87933,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,14.30738,0.01851946,,,,,,,12.57469,0.01067882,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.795,0.02,11.532,0.024,11.464,0.022,AAA,222,111,000,1,11.454,0.023,11.461,0.022,11.271,0.228,8.765,,0000,0,AABU,1100,                            ,,,,        ,,-0.152,0.017,4.216,0.031,6743.92,22.87,-8.28,3.66,-0.000336,0.017494,135.96,1,0.0,0.0,False
381,3426394754059862144,3426394754059862144,NGC2168 ,1.1301,0.0013,NGC2168      ,-9223372036854775808,-9223372036854775808,06082459+2515028 ,                   ,92.10249901599491,25.250758130823872,12.001935,12.134798,695.3096,11.752409,626.8267,1.2081725129703695,0.022131324,0.92621934,300669.18807131576,94.75038,224,11.992145,12.12843,11.750222,785.92,799.7416,813.5268,784.7222,796.32715,809.869,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.468,0.022,11.39,0.021,11.338,0.017,AAA,222,111,000,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,,-0.30294147055237175,0.008568110472361523,3.9493275210340206,0.015871154551157316,8164.535971527863,11.920216260492676,-14.078773320326793,1.9850142847872387,,,237.32720240208454,2,0.36238522553388897,1.5599999999999987,False
382,3426684410953101696,3426684410953101696,NGC2168 ,1.1301,0.0013,NGC2168      ,-9223372036854775808,1237673757644948502,06105515+2452115 ,J061055.17+245211.6,92.72982914003684,24.869869907677938,13.312772,13.699911,509.46317,12.763135,775.80646,1.1439589708892974,0.014480113,1.033362,90026.54905428518,21.964407,253,13.30144,13.680051,12.748707,833.45447,844.47125,853.7222,830.8203,842.7416,855.34467,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,15.15771,0.01379408,13.81496,0.01649368,,,,,13.00381,0.01883482,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.116,0.02,11.83,0.025,11.757,0.021,AAA,222,111,000,1,11.667,0.024,11.683,0.022,11.397,0.18,8.669,,0000,0,AABU,1100,                            ,,,,        ,,-0.10672111623054856,0.016798412673279885,4.221846214031122,0.02804675200909439,6462.162010779796,19.666637442949813,-5.530829348865514,2.6421898073886374,-0.057739637051204044,0.012266037946208943,82.1800736188524,2,1.7882442223555877,9.58,False
383,3426694031679874560,3426694031679874560,NGC2168 ,1.1301,0.0013,NGC2168      ,-9223372036854775808,1237673757644947772,06103126+2448532 ,J061031.26+244853.2,92.6302508348304,24.81479354387179,12.786025,13.034975,746.935,12.397566,644.4521,1.090666427971825,0.017070688,1.0291721,146143.00460582887,33.87821,225,12.775422,13.016606,12.389838,880.58356,893.3176,907.3303,875.62744,888.59814,903.4729,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,14.57464,0.01361274,,,,,,,12.72659,0.01575461,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.935,0.021,11.817,0.022,11.734,0.018,AAA,222,111,000,1,11.731,0.024,11.763,0.022,12.049,0.378,8.659,,0000,0,AACU,1100,                            ,,,,        ,,-0.15690714803648437,0.005246494487847314,3.971168331870396,0.010198145468746634,8213.689735755448,7.976633694169971,-8.571924054497577,1.3763816331803513,,,549.3777986959429,7,1.0548716698326368,5.289999999999999,False
384,3426696505580758144,3426696505580758144,NGC2168 ,1.1301,0.0013,NGC2168      ,-9223372036854775808,1237673757644948480,06104562+2454137 ,J061045.62+245413.7,92.69006781952187,24.903839718149946,15.418367,15.935561,255.28064,14.739183,268.51367,1.1237830154398858,0.03350227,0.99946624,12979.673682711855,8.794141,266,15.404207,15.91403,14.7331,832.73486,860.3653,886.3976,832.3395,858.2995,881.8677,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,16.11784,0.01326739,15.40115,0.00932042,15.09849,0.01104553,14.97349,0.0163847,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.948,0.022,13.553,0.024,13.446,0.023,AAA,222,111,000,1,13.331,0.026,13.373,0.033,11.689,,8.442,,0000,1,AAUU,1100,                            ,,,,        ,,0.02,0.039,4.592,0.055,5571.25,38.97,-15.75,4.5,0.034872,0.031638,31.55,1,0.0,0.0,False
385,3426703549327307136,3426703549327307136,NGC2168 ,1.1301,0.0013,NGC2168      ,-9223372036854775808,1237673757645078738,06113177+2503068 ,J061131.77+250306.8,92.88240112926081,25.05190124390514,12.178417,12.336714,492.1296,11.906873,551.7248,1.1091594816089185,0.01488911,0.92282504,255566.57314872814,81.58632,254,12.168607,12.321947,11.901637,859.61035,870.94885,880.3268,861.98114,873.5559,884.5117,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,13.67782,0.01872063,,,,,,,12.25549,0.01038399,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.586,0.02,11.535,0.022,11.432,0.021,AAA,222,111,000,1,11.328,0.021,11.372,0.021,10.948,0.15,8.156,,0000,0,AABU,1100,                            ,,,,        ,,-0.37200000000000005,0.024000000000000004,3.9169999999999994,0.04,8296.71,28.710000000000004,-11.25,3.92,,,85.86,1,0.0,0.0,False
386,3426708595911328768,3426708595911328768,NGC2168 ,1.1301,0.0013,NGC2168      ,-9223372036854775808,1237673741002867213,06103548+2506413 ,J061035.48+250641.3,92.64784558244816,25.11148106687679,14.146727,14.624408,299.7772,13.515738,716.2579,1.0900982482291703,0.020875873,0.9532784,41804.04663529678,8.572872,228,14.134321,14.600204,13.502189,861.0087,880.92236,898.9406,866.9592,884.9955,901.1515,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,16.31902,0.02284455,14.79534,0.009345178,14.1153,0.008641722,,,13.68999,0.01111363,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,12.74,0.022,12.361,0.026,12.259,0.022,AAA,222,111,000,1,12.217,0.024,12.248,0.025,12.362,0.469,8.842,,0000,0,AACU,1100,                            ,,,,        ,,-0.1874263461976039,0.00530386617530164,4.008256205419415,0.009308916653435058,5845.159757125473,6.874628674244432,23.490166747459956,1.0682378821543692,,,490.8448361753437,21,1.0333091045025051,6.310000000000002,False
387,3426755256435214208,3426755256435214208,NGC2168 ,1.1301,0.0013,NGC2168      ,-9223372036854775808,1237673758181819079,06094711+2513570 ,J060947.11+251357.0,92.44640286163089,25.232528438922348,13.517006,13.591904,116.73869,12.663703,147.27492,0.9941062091981239,0.056063287,3.228722,53139.625113544644,79.28467,198,13.87382,13.585414,12.629937,929.49585,983.5309,1040.4077,921.8832,964.59686,1016.66736,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,15.16983,0.02182917,13.82402,0.0111481,,,,,12.93982,0.02019719,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,11.939,0.023,11.626,0.028,11.527,0.022,AAA,222,111,000,1,11.459,0.023,11.476,0.023,11.685,0.276,8.325,,0h00,0,AABU,1100,                            ,,,,        ,,0.016,0.081,4.265,0.122,6185.979999999999,76.66,-33.14,6.69,0.05174599999999999,0.045777,21.26,1,0.0,0.0,False
388,3426770963133418880,3426770963133418880,NGC2168 ,1.1301,0.0013,NGC2168      ,-9223372036854775808,1237673758181818439,06091003+2518154 ,                   ,92.29181995719611,25.30428996022571,14.311596,14.6948,379.47058,13.764237,542.40674,1.164249990371167,0.020546468,0.96201134,36032.62567070486,15.279402,253,14.295627,14.669223,13.750416,813.46643,827.6553,844.66846,816.90533,830.0322,845.17474,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,16.12146,0.02210117,14.75909,0.01117533,14.30738,0.006039866,14.0721,0.007121613,13.9879,0.02026396,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,13.146,0.023,12.84,0.026,12.745,0.026,AAA,222,211,c00,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,,-0.052758837660247596,0.004906406345253586,4.3285763339901555,0.008482447275145799,6171.704381461914,6.156436632339676,-7.954098805944373,0.9121743159230848,,,524.5825595652223,28,0.8935159282270827,7.88,False
389,3104257505192782848,3104257505192782848,NGC2232 ,3.071,0.0033,NGC2232      ,60435724,-9223372036854775808,06313273-0507158 ,J063132.73-050715.9,97.88639981584907,-5.121068377095281,10.582324,10.797117,684.5571,10.251202,1195.0405,3.0208092320332036,0.017797519,1.1472355,1097076.1958031089,222.1287,215,10.586775,10.783345,10.243085,327.16956,328.79373,331.0555,326.93414,328.9298,331.05685,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,2,3,11.7173,0.0061,0,4,3,11.1807,0.0129,0,7,3,10.7286,0.0061,0,2,1,10.6137,0.0105,0,0,1,10.583,0.0105,0,2,4,10.6417,0.0059,9.881,0.022,9.715,0.025,9.633,0.025,AAA,222,111,000,1,9.591,0.023,9.586,0.02,9.54,0.045,8.963,0.515,0000,0,AAAC,0022,                            ,,,,        ,,-0.095,0.018000000000000002,4.138999999999999,0.031000000000000003,6861.56,22.15,19.74,3.01,-0.038345,0.020434,82.93,1,0.0,0.0,False
390,3104336562651152128,3104336562651152128,NGC2232 ,3.071,0.0033,NGC2232      ,60438650,-9223372036854775808,06285629-0449095 ,                   ,97.23455964576793,-4.81930526398135,12.730045,13.1945305,173.51837,12.121411,243.15955,3.2251034239332856,0.01725264,1.2119303,149724.723148302,363.08514,195,12.749133,13.196049,12.133252,306.86285,308.50888,309.77283,306.43982,308.1083,309.8614,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,0,3,14.8488,0.0094,0,0,1,14.4601,0.0105,0,0,2,13.1948,0.0314,0,0,2,12.7597,0.0272,2,6,5,12.5021,0.0071,3,3,6,12.4227,0.006,11.383,0.026,10.954,0.026,10.838,0.024,AAA,222,111,000,1,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,,0.04,0.05499999999999999,4.263,0.081,5243.42,53.18,23.21,5.280000000000001,-0.0073349999999999995,0.041803999999999994,25.77,1,0.0,0.0,False
391,3104345255664954368,3104345255664954368,NGC2232 ,3.071,0.0033,NGC2232      ,60442191,-9223372036854775808,06293045-0441235 ,J062930.44-044123.6,97.37687190745048,-4.689877987346197,12.294109,12.742847,82.46763,11.692784,116.42205,3.296228438733934,0.014157745,1.0205458,230944.46938523368,494.45828,218,12.278598,12.704871,11.673983,300.2315,301.72314,302.93744,300.75406,302.12665,303.42688,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,5,13,14.2476,0.0195,0,5,11,13.7897,0.018,2,11,9,12.7758,0.0173,2,3,8,12.3417,0.0111,2,6,10,12.0772,0.0105,3,1,15,11.9648,0.0099,10.918,0.023,10.46,0.022,10.371,0.023,AAA,222,111,000,1,10.323,0.023,10.325,0.02,10.204,0.071,8.625,,0000,0,AAAU,0022,                            ,,,,        ,,0.213,0.028999999999999998,4.312,0.044000000000000004,5682.43,31.63,32.91,4.28,0.005272,0.050839999999999996,40.17,1,0.0,0.0,False
392,3104529462522483968,3104529462522483968,NGC2232 ,3.071,0.0033,NGC2232      ,59311847,-9223372036854775808,06275732-0442439 ,J062757.31-044244.0,96.98884871632421,-4.712219984038855,10.631587,10.897672,932.33594,10.233736,1103.1023,3.1319968570929237,0.019407984,1.2427707,1051898.5549548233,285.40155,212,10.632432,10.883891,10.224849,314.38382,316.16443,317.88797,314.76385,316.90186,319.15363,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,2,7,7,10.602,0.0061,9.807,0.023,9.601,0.023,9.54,0.019,AAA,222,111,000,1,9.495,0.022,9.5,0.02,9.479,0.033,9.234,,h000,0,AAAU,0022,                            ,,,,        ,,-0.05599999999999999,0.018000000000000002,4.2589999999999995,0.03,6409.68,21.8,21.69,3.0199999999999996,-0.059576,0.01923,90.7,1,0.0,0.0,False
393,3116554198419796992,3116554198419796992,NGC2232 ,3.071,0.0033,NGC2232      ,59328255,-9223372036854775808,06235790-0405178 ,J062357.90-040517.8,95.99130266713495,-4.088311459285222,11.580157,11.868361,610.7328,11.149768,717.9778,3.1230872242452965,0.015626548,0.77906644,440753.19222129945,198.13686,199,11.576879,11.853552,11.141454,314.32495,316.18164,317.8705,315.02814,316.27197,317.66748,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,0,2,12.9452,0.0074,0,0,2,12.5447,0.0214,0,0,1,11.8378,0.0109,0,0,2,11.5835,0.0181,0,0,2,11.4962,0.0389,0,0,2,11.497,0.0076,10.655,0.024,10.4,0.022,10.356,0.021,AAA,222,111,000,1,10.336,0.023,10.366,0.019,10.279,0.068,8.969,,0000,0,AAAU,0011,                            ,,,,        ,,-0.001,0.015000000000000001,4.292,0.027999999999999997,6238.18,20.57,16.81,3.31,-0.057658,0.019199,137.99,1,0.0,0.0,False
394,3116964148756934272,3116964148756934272,NGC2232 ,3.071,0.0033,NGC2232      ,59868761,-9223372036854775808,06243770-0256108 ,J062437.69-025610.9,96.15710797759074,-2.936389371438795,12.970665,13.468855,123.00042,12.334798,148.33855,3.105491855911917,0.016562082,0.9582213,124851.11622495425,233.10204,216,12.946385,13.42597,12.304692,317.34158,319.10632,320.69043,318.05408,319.64157,321.56042,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,0,0,1,15.1119,0.0106,-32768,-2147483648,0,,,-32768,-2147483648,0,,,0,0,1,12.9666,0.0105,0,0,1,12.6519,0.0105,2,1,4,12.5242,0.0054,11.469,0.024,10.995,0.022,10.894,0.023,AAA,222,111,000,1,10.829,0.024,10.839,0.021,10.827,0.113,8.944,,hh00,0,AABU,0011,                            ,,,,        ,,-0.047,0.086,3.9500000000000006,0.132,4980.11,80.27,22.42,6.17,,,16.81,1,0.0,0.0,False
395,3064370556227416320,3064370556227416320,NGC2548 ,1.2897,0.0024,NGC2548      ,74021980,1237674462017880459,08152734-0558386 ,J081527.33-055838.6,123.86392592986162,-5.9774186533361995,13.95717,14.280081,562.5661,13.478088,796.9357,1.3142847171365646,0.018362591,1.0618341,49775.7281339145,12.394887,300,13.944823,14.259588,13.466726,727.21747,736.8172,746.62756,724.58655,733.9221,744.0242,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,15.62712,0.01243887,14.34912,0.0089871,,,13.78106,0.01143976,13.75121,0.009338883,0,5,5,15.6629,0.0072,0,0,5,15.3075,0.0063,0,3,4,14.2229,0.007,0,0,4,13.9506,0.0053,0,0,5,13.817,0.0047,0,0,6,13.8037,0.0043,12.977,0.027,12.659,0.027,12.602,0.026,AAA,222,111,000,1,12.57,0.023,12.617,0.024,12.007,0.351,8.81,,0000,0,AABU,0122,                            ,,,,        ,,0.02491696750902527,0.050569247794015254,4.425890407426508,0.07650572111477406,6044.141652913872,47.436741702887986,5.616676121712223,3.899224082308354,,,27.74786838659864,2,0.397662063099577,3.21,False
396,3064462983925025792,3064462983925025792,NGC2548 ,1.2897,0.0024,NGC2548      ,74021156,1237674462017749746,08142318-0602424 ,J081423.18-060242.2,123.59666075963555,-6.045119047455695,13.240636,13.506976,681.28784,12.812134,1800.3469,1.281575316691562,0.022223994,1.5651407,96124.86743101341,24.812199,324,13.230277,13.492661,12.802541,742.30237,752.4154,762.5833,740.06274,752.95605,763.0936,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,14.67488,0.02195525,13.54418,0.006237099,,,13.14266,0.007163646,13.0897,0.01343319,0,0,2,14.7538,0.0142,0,6,4,14.3453,0.0109,0,3,2,13.4845,0.0203,0,0,1,13.336,0.0391,3,8,6,13.1836,0.0153,3,0,5,13.163,0.0205,12.332,0.032,12.059,0.034,12.044,0.036,AAA,222,111,000,1,12.024,0.028,12.028,0.027,11.988,0.432,8.52,,0000,0,AACU,0122,                            ,,,,        ,,-0.045,0.022000000000000002,4.249,0.036000000000000004,6402.64,25.18,47.45,3.38,-0.042568,0.017967,56.21,1,0.0,0.0,False
397,3064466145020928640,3064466145020928640,NGC2548 ,1.2897,0.0024,NGC2548      ,74853796,1237674462017815068,08144444-0555259 ,J081444.44-055525.9,123.68518997776414,-5.923887988009279,12.310285,12.488164,378.64426,12.00531,390.0796,1.3305259170693706,0.014218169,0.9817106,226411.80514809646,104.85805,333,12.300119,12.477524,11.997645,724.5725,732.35345,740.77167,725.65356,732.7079,740.607,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,13.6572,0.01850866,,,,,,,12.37617,0.01136288,0,5,6,13.7131,0.0044,0,0,6,13.15,0.0046,0,0,3,12.4071,0.0105,0,2,4,12.3336,0.0053,0,3,6,12.3504,0.0043,0,1,7,12.402,0.004,11.672,0.024,11.54,0.024,11.518,0.026,AAA,222,111,000,1,11.479,0.023,11.5,0.022,11.333,0.173,8.922,,0000,0,AABU,0122,                            ,,,,        ,,-0.08199999999999999,0.018000000000000002,4.03,0.031,7151.989999999999,22.55,7.63,3.2600000000000002,0.152455,0.033423,103.14,1,0.0,0.0,False
398,3064467102797079680,3064467102797079680,NGC2548 ,1.2897,0.0024,NGC2548      ,74019998,1237674462017749595,08140906-0559262 ,J081409.05-055926.1,123.53774989577799,-5.990620693289838,13.4373255,13.711748,790.67206,13.002874,797.591,1.2998586597992228,0.015409467,0.9262475,80374.91651772961,20.084879,302,13.424565,13.695535,12.994943,736.9235,746.0904,753.5868,737.17914,744.4015,752.7944,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,14.89267,0.02197744,13.76274,0.006231274,,,13.32148,0.007157015,13.29655,0.01343665,0,4,4,14.9706,0.0054,0,4,5,14.5856,0.0064,0,9,5,13.6447,0.0047,0,0,4,13.4399,0.0067,0,0,6,13.341,0.0067,0,3,7,13.3433,0.004,12.514,0.024,12.289,0.027,12.212,0.026,AAA,222,111,000,1,12.218,0.024,12.254,0.023,12.093,0.317,8.225,,0000,0,AABU,0122,                            ,,,,        ,,-0.013999999999999999,0.024,4.295,0.04,6281.910000000001,27.6,7.6899999999999995,3.75,-0.020474000000000003,0.01881,48.2,1,0.0,0.0,False
399,3064467656849730688,3064467656849730688,NGC2548 ,1.2897,0.0024,NGC2548      ,74019866,1237673710935278237,08134772-0559089 ,J081347.71-055908.8,123.44886042094677,-5.9858053281441626,13.673679,13.969919,542.9583,13.218901,823.8331,1.2993751269573748,0.018321589,0.9875389,64453.54878358885,27.132154,296,13.664249,13.9548,13.212672,734.2753,743.9145,753.4953,736.2807,748.0233,759.7339,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,15.22758,0.01953379,13.98846,0.007987539,13.62881,0.01360515,,,13.52059,0.0143549,0,3,6,15.2431,0.0052,0,3,6,14.8977,0.0063,3,1,5,13.8921,0.0047,2,0,2,13.6647,0.0075,3,4,6,13.555,0.0043,3,9,7,13.5529,0.004,12.735,0.027,12.472,0.022,12.396,0.026,AAA,222,111,000,1,12.378,0.023,12.402,0.023,12.174,0.389,9.093,,0000,0,AACU,0122,                            ,,,,        ,,-0.015000000000000001,0.029,4.2860000000000005,0.044000000000000004,6081.67,31.17,6.68,4.23,-0.070749,0.021648,40.34,1,0.0,0.0,False
400,3064473223127104000,3064473223127104000,NGC2548 ,1.2897,0.0024,NGC2548      ,74019319,1237673710935277625,08132059-0601034 ,J081320.58-060103.4,123.33578994159683,-6.01763833669695,13.584827,13.880819,465.97336,13.130132,1127.1368,1.3209751822787148,0.017639453,1.0667129,69637.06575306512,28.146074,263,13.580266,13.863046,13.11962,725.08813,733.81854,744.8892,719.1398,729.2895,738.51117,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,15.14946,0.01944842,13.93828,0.007239966,13.57396,0.01324678,,,13.43667,0.0141268,0,4,7,15.1564,0.0051,0,0,4,14.8075,0.0056,0,0,6,13.8063,0.0056,0,9,6,13.5899,0.0043,0,7,7,13.4677,0.004,0,0,7,13.4553,0.004,12.598,0.023,12.37,0.022,12.302,0.027,AAA,222,111,000,1,12.263,0.023,12.274,0.022,12.07,0.345,9.119,,0000,0,AABU,0122,                            ,,,,        ,,-0.031,0.08199999999999999,4.131,0.125,6096.65,76.49,10.83,5.9,,,16.96,1,0.0,0.0,False
401,3064474283981526144,3064474283981526144,NGC2548 ,1.2897,0.0024,NGC2548      ,74019343,1237673710935212598,08130775-0559193 ,J081307.74-055919.2,123.28228464076219,-5.988695561793024,13.299054,13.554635,529.79126,12.886227,923.8712,1.299495900791183,0.015833063,0.9955964,91327.75880436871,30.987343,307,13.28586,13.543253,12.877577,736.2702,745.88074,754.78986,738.9502,746.4328,755.4128,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,14.70462,0.01482231,,,,,,,13.22115,0.01340272,0,11,6,14.7586,0.0057,0,0,6,14.3694,0.0069,0,0,6,13.4799,0.0056,0,3,5,13.3055,0.0071,0,2,8,13.2279,0.0043,0,3,8,13.2381,0.0041,12.439,0.022,12.272,0.028,12.191,0.026,AAA,222,111,000,1,12.147,0.023,12.18,0.022,12.09,0.268,8.743,,0000,0,AABU,0122,                            ,,,,        ,,-0.053,0.031000000000000003,4.293,0.045,6338.65,33.28,9.07,4.34,-0.029297000000000007,0.029352999999999997,37.45,1,0.0,0.0,False
